id,target
133795,122.20558163224365
133797,34.87923278481334
133798,50.978670033591285
133799,37.89379148456619
133801,43.39409016522031
133802,39.76877428435245
133803,146.3873026921278
133805,31.870894829538333
133806,43.62532028104203
133807,32.46667341011533
133809,36.76082889148458
133810,35.24158436611606
133811,164.59529463985803
133813,32.76777572656621
133814,41.66710055854225
133815,31.991924697148406
133817,35.531596842351604
133818,33.498737632793095
133819,221.56323412553
133820,32.43604527201928
133821,41.49665455898399
133822,30.95655965555179
133823,31.930299442471078
133824,35.32677978960217
133825,256.67870204949253
133826,33.5006191153942
133827,38.03528089290164
133828,28.608130438785174
133829,32.25162595452947
133830,34.73029499317978
133831,287.65816511274164
133832,34.13861288270311
133833,34.145527310560894
133834,27.52839654506613
133835,31.66565106480377
133836,33.85976551360667
133837,302.96286667080557
133838,37.162699319669706
133839,34.277700459387816
133840,26.450610730230768
133841,31.31556787644199
133842,35.72409934766192
133843,346.3255163945807
133844,40.52083872409793
133845,34.51354428949058
133846,28.15326516523494
133847,31.94165660717067
133848,38.934985261866885
133849,333.40722726523063
133850,40.98682258352051
133851,36.700980753516696
133852,29.946755916252364
133853,33.39628682222554
133854,44.645676333906486
133855,265.88532669241533
133856,47.983918129083825
133857,43.81714019111234
133858,33.94374876855319
133859,36.285875102032385
133860,54.439733221365515
133861,155.6238072817794
133862,47.01837321200306
133863,46.61939925902746
133864,33.741023473371335
133865,33.58780859575967
133866,46.72881367836217
133867,42.483301090595155
133868,29.32015865284388
133869,34.72602402458175
133870,26.782777158991784
133871,26.326855952830307
133872,30.569114844238
133873,33.375598274541936
133874,26.080535149387824
133875,30.768451402462286
133876,24.285069693231534
133877,25.411225235733113
133878,31.215230422315727
133879,32.16629301728235
133880,25.302298360415516
133881,28.710462903422158
133882,25.5765493019957
133883,27.07251662798146
133884,29.133547392837013
133885,26.65120980021774
133886,25.907089525152134
133887,29.97602135013625
133888,28.289525541876504
133889,29.36723737636368
133890,28.515467811268636
133891,30.463353548646317
133892,26.69474593809714
133893,33.21697059685797
133894,30.884450784181496
133895,29.941953261406756
133896,28.603132498736127
133897,34.710990336167946
133898,29.86532836230328
133899,38.075243715037686
133900,30.733080037556626
133901,30.379001200212958
133902,30.749837959165355
133903,38.96551454488792
133904,32.871672078742954
133905,43.415769075122775
133906,33.455306684369305
133907,30.18015227627709
133908,34.15209042967445
133909,46.709124374063975
133910,38.5048363129089
133911,48.09254455115536
133912,35.13148172837646
133913,29.306937703860925
133914,41.343968981057635
133915,49.65541856705491
133916,41.97515148132243
133917,48.2081295752963
133918,35.496605552133
133919,33.56203515188731
133920,45.04813657390245
133921,65.2360820307228
133922,49.49554317089302
133923,51.944873171247345
133924,37.12490578018394
133925,35.820539570897
133926,50.943390866840375
133927,76.95888795201735
133928,67.29454392392238
133929,58.07268947287791
133930,42.32388295446294
133931,40.47466744905495
133932,69.4447804338058
133933,101.9868605988963
133934,92.80018540493974
133935,88.03595549275248
133936,52.373770408174984
133937,56.8836872527517
133938,86.42531904104177
133939,98.85719292783998
133940,73.07017429606604
133941,84.92536540059592
133942,46.87923612079006
133943,55.92335342891239
133944,66.60190996452198
133945,110.42605571625846
133946,52.939954011925174
133947,67.99968510927431
133948,40.19640814772055
133949,43.606817513002625
133950,46.032810736336494
133951,128.4738732130605
133952,39.97356808992014
133953,52.222612950120165
133954,38.31831198318837
133955,38.22590988594949
133956,37.5298289786215
133957,135.11294404627154
133958,33.701410771880006
133959,42.0890352720577
133960,35.190210569237394
133961,35.842140455926845
133962,37.44325978302128
133963,167.79898171658203
133964,34.21757176158135
133965,39.0859598108935
133966,28.96835608610475
133967,35.03802630269543
133968,37.91102248355864
133969,209.08452823618748
133970,33.54300760279083
133971,38.25757235006851
133972,27.4335073257867
133973,33.58422816102256
133974,39.47851439410547
133975,272.85341846704927
133976,33.86878278027956
133977,36.27957555983037
133978,26.272327523545894
133979,32.04322362061474
133980,41.8429857635284
133981,273.67387956410005
133982,35.03972396130255
133983,36.10081098952979
133984,26.36878051949124
133985,33.91761821231844
133986,45.68700037596673
133987,279.6473557724781
133988,40.357397985934746
133989,37.919968858013725
133990,27.668559827123634
133991,34.754649928317825
133992,47.28145843014114
133993,222.9943755107957
133994,43.534677891615985
133995,43.352479208856714
133996,29.897161705421027
133997,36.22669201826483
133998,53.10254814092224
133999,196.1799581150925
134000,57.628082747677986
134001,51.34381225609469
134002,34.854941247913374
134003,39.7243474386631
134004,60.36378685141114
134005,186.88821415255808
134006,60.14038999244568
134007,52.35328913466338
134008,35.92329141834224
134009,38.47199503438805
134010,57.751729942235514
134011,64.9883811309657
134012,45.03368198016883
134013,38.98699746793084
134014,27.99073087172823
134015,31.33654513763448
134016,38.51058287038322
134017,33.367824987255425
134018,38.86232810865345
134019,35.518092501860586
134020,25.901783631260777
134021,31.060263477402785
134022,35.332761545714625
134023,30.684768185863117
134024,36.14319822080391
134025,35.912409443878346
134026,29.021135584938566
134027,32.34781773379626
134028,31.61714005363295
134029,28.806575196426376
134030,34.03455922652367
134031,40.62475382373162
134032,30.87706152745178
134033,33.78241161841509
134034,30.18762958076197
134035,32.30909452097159
134036,33.37806112180326
134037,43.643137151014045
134038,32.79864593152302
134039,37.08208863726969
134040,32.14421735005098
134041,35.638151545172576
134042,35.513376680918114
134043,47.936524953810114
134044,36.84047598300095
134045,40.00680471750374
134046,37.43484091355116
134047,40.67891496478383
134048,41.02050498573713
134049,49.70414103400227
134050,38.22705556400628
134051,39.17479236665789
134052,42.72295464358643
134053,43.936270575367686
134054,46.810139365674026
134055,52.74996996903738
134056,36.5140806573917
134057,38.663043114088616
134058,50.34759301135152
134059,47.615849362054824
134060,59.42704455475138
134061,55.73550418925283
134062,35.74519375333749
134063,36.641548387878444
134064,59.04702076810254
134065,58.33285932994918
134066,69.75060206803025
134067,59.818264314065914
134068,38.84599227547035
134069,36.80171727205212
134070,72.6359964036208
134071,77.1300751074247
134072,85.50764030151748
134073,60.98734056763433
134074,47.213666112342636
134075,42.578221156054404
134076,89.60157042724148
134077,114.71550095410508
134078,108.38595839953211
134079,91.61462185054526
134080,65.3881071882599
134081,60.73230299533842
134082,114.77106479665021
134083,88.39612517246924
134084,70.44389417255213
134085,93.37469184504731
134086,57.927170857575284
134087,59.45102651309024
134088,86.73839623604896
134089,86.6280732953961
134090,41.05863553709427
134091,75.69492813771433
134092,43.60801184559578
134093,45.690511802350265
134094,59.260077789872106
134095,96.15883777682707
134096,25.742949054572403
134097,59.89184575686513
134098,31.594325209705158
134099,34.4542005895295
134100,32.582517461806425
134101,90.26521627433489
134102,21.41747865405832
134103,47.31423561961465
134104,27.32841573468882
134105,30.2243327007106
134106,22.71605038757571
134107,78.26164022015405
134108,18.961468559086285
134109,39.707294698664576
134110,26.100749362210788
134111,27.444677696541206
134112,18.596607655247222
134113,68.56888759881298
134114,17.843620526793178
134115,32.68881449042315
134116,24.722741987078233
134117,25.497189332858333
134118,16.017504769544416
134119,60.020486044961984
134120,17.586253659531884
134121,30.47417875494321
134122,24.031313299063946
134123,25.445808558710528
134124,14.70265376513863
134125,54.84624855587063
134126,17.189648760824067
134127,27.419081490533465
134128,23.80990846510914
134129,25.44735911811759
134130,12.424148814776352
134131,51.83482157335077
134132,17.541973909060296
134133,27.362551196823677
134134,25.064388142414874
134135,25.21264650380917
134136,11.307199358843665
134137,44.6901387548544
134138,18.59365454923469
134139,28.692267052565974
134140,26.956044180713914
134141,27.091505479799423
134142,11.865895526271524
134143,44.322848782105275
134144,19.94132865023611
134145,31.996960779639014
134146,29.46066677190143
134147,30.71193027446466
134148,13.50020795851952
134149,42.358412420273105
134150,20.032274799079218
134151,32.25701374618375
134152,27.03653913551659
134153,27.457768773486052
134154,14.82465178623664
134155,30.260476602866106
134156,17.009384750426424
134157,25.728809595242367
134158,20.40994713577895
134159,22.11075341661777
134160,14.808029590575694
134161,27.27298093936587
134162,17.88921001737203
134163,25.540575327566405
134164,21.15876801948025
134165,23.055750685588563
134166,15.661513648899838
134167,25.583989416513262
134168,18.88743206285799
134169,29.54507840588202
134170,23.50725015489895
134171,24.988427225755647
134172,16.699536080735193
134173,25.895107867796643
134174,21.820507235245582
134175,34.78237546632079
134176,27.62875672820013
134177,28.46468581563418
134178,17.18138940803549
134179,28.346335961070018
134180,25.748120091930318
134181,42.9081875071706
134182,31.59189965947126
134183,35.57709394356248
134184,20.511128780984624
134185,36.719807502101126
134186,34.78585612801973
134187,49.75447353479142
134188,35.87663502249019
134189,37.06785832267752
134190,25.726578649571376
134191,49.3257975245553
134192,49.53066268433141
134193,53.710287123031264
134194,37.53100372339298
134195,38.70063685401619
134196,36.01817927600586
134197,49.973425153587236
134198,56.86942648829244
134199,58.47535473578574
134200,41.0552763404095
134201,35.32771154259763
134202,47.50674401252363
134203,55.09196491314184
134204,60.23819929929411
134205,56.01799314224633
134206,39.009940571984025
134207,32.99023331426525
134208,51.164759906811305
134209,53.725986277525784
134210,64.19367069894976
134211,45.674141363870895
134212,40.90696738300571
134213,31.24326217862971
134214,58.357102840093276
134215,67.73024128151286
134216,75.65714536834098
134217,53.50514271043906
134218,43.66680495719319
134219,33.27795545895097
134220,66.54014127489005
134221,74.74478952355817
134222,94.68741621759581
134223,66.14860560442982
134224,50.96123370422887
134225,44.28966644577437
134226,87.47878775090705
134227,64.91372472896265
134228,63.856475161323914
134229,60.91095568113131
134230,37.98400541935804
134231,41.06391981250988
134232,57.87224083380022
134233,56.767677469322614
134234,31.635641485224923
134235,54.137773297698146
134236,27.5561004413905
134237,35.74356651821369
134238,28.687996081915035
134239,50.285621927927366
134240,21.407019690634773
134241,41.48629941474625
134242,24.570411957144273
134243,31.492025193938506
134244,19.912456693253752
134245,44.52701082912705
134246,17.77055857323486
134247,35.18090286125076
134248,21.291184949675195
134249,27.408630538255156
134250,17.92722460739817
134251,44.565275917536574
134252,13.900161374735562
134253,34.98245913535926
134254,20.60700552952049
134255,24.28182071876807
134256,17.028409230377058
134257,44.236358347370015
134258,10.704197721619195
134259,32.298826451801624
134260,20.158655553163864
134261,22.108667052725348
134262,16.86689393588767
134263,45.93634520798515
134264,10.51436851183104
134265,32.89494168248039
134266,20.74722078520264
134267,21.676455710993245
134268,16.138417599633303
134269,49.85738260118144
134270,11.508469325740032
134271,32.39514738643316
134272,20.58250901152357
134273,21.63309914573073
134274,14.72363585753213
134275,52.35740451629975
134276,12.383404984593655
134277,34.05215926027662
134278,21.41850176037931
134279,22.322137822619197
134280,14.355320161851452
134281,53.81727880559421
134282,11.018346564514731
134283,34.495960831138305
134284,23.257157137914806
134285,24.631732931591444
134286,13.831473372445572
134287,51.37995463906732
134288,13.052929103428829
134289,36.76717184343264
134290,25.69743669574026
134291,27.731135135676034
134292,13.728542916476895
134293,48.36933106294523
134294,13.679074663241378
134295,35.056007632173305
134296,24.771690802093545
134297,27.120407339400106
134298,14.056506034303817
134299,36.055003017217814
134300,13.54997967813648
134301,29.5865677824895
134302,22.482534562981165
134303,24.832692865284535
134304,15.083955915884811
134305,29.16300332777296
134306,14.433281208933222
134307,28.64057749863794
134308,21.19489622216137
134309,23.45436249415239
134310,16.966763934114667
134311,30.848014602148425
134312,14.933989665945152
134313,29.181923660568984
134314,21.34878335628201
134315,24.088460203182905
134316,18.620951609033227
134317,29.094756699506476
134318,14.97487454456017
134319,32.45930279380617
134320,22.544518834117284
134321,25.299346465342243
134322,18.398688525678722
134323,35.32974723686181
134324,18.508534436133804
134325,39.30015369130376
134326,23.971903051620938
134327,28.395882494549955
134328,20.557751774016886
134329,41.51670226053797
134330,23.435592985343057
134331,48.155899468161394
134332,27.23297621989821
134333,32.55164021801342
134334,24.10174197589807
134335,39.58515568253711
134336,28.195946432815575
134337,49.66338995098244
134338,29.001135377309645
134339,33.32238688987612
134340,27.85380172208421
134341,36.99731782818258
134342,29.987368952946216
134343,52.00108216742837
134344,30.14512038368394
134345,32.37111277498759
134346,29.69645276947815
134347,39.67394008547468
134348,30.50632812024452
134349,50.81675469460489
134350,34.161981449375695
134351,31.493939783723643
134352,28.11968209589291
134353,44.40142131278999
134354,33.99266114128188
134355,51.876266956200766
134356,38.242741836833396
134357,32.404486815763356
134358,29.619736900945625
134359,51.215191033668084
134360,39.27936495106684
134361,59.328911786268854
134362,49.83792032307496
134363,39.9669400431775
134364,33.91361012660806
134365,65.50176218592674
134366,36.59268349010531
134367,76.47244834958617
134368,59.60509524312732
134369,54.308548777010806
134370,38.38680447134273
134371,64.69787255498707
134372,36.317681586668684
134373,69.82428987531127
134374,35.69740242001877
134375,46.931913774280034
134376,37.230844119688705
134377,60.3252820104154
134378,35.47762043966683
134379,58.65332124874433
134380,25.118805636512846
134381,40.18500600347668
134382,32.56625655420199
134383,57.36888346714298
134384,33.41716491323105
134385,46.02639968030071
134386,20.45187757222692
134387,34.887104706327165
134388,30.09757730345465
134389,61.77982240643329
134390,31.35623562416097
134391,36.9130493214985
134392,20.35098219130869
134393,33.37477296138061
134394,29.456567939957107
134395,62.29069033987246
134396,25.974212508463623
134397,33.107125216706265
134398,20.9359721757323
134399,30.932559879258555
134400,25.056646659980167
134401,59.79943249413573
134402,22.87700010231377
134403,31.27823410374136
134404,21.784881999796323
134405,28.514724519613434
134406,22.126349823805107
134407,58.755806176561514
134408,22.58133080763246
134409,28.482602683110755
134410,21.95507874437086
134411,27.309501192881008
134412,20.39779676866761
134413,61.727242932376
134414,23.754770509528168
134415,27.27148143094291
134416,22.590348133412583
134417,27.772929139006187
134418,20.00798411714004
134419,60.98517637043015
134420,24.766753863636243
134421,28.049118428649052
134422,23.493382711608334
134423,27.816330918216103
134424,19.48400681931838
134425,54.95026847321624
134426,25.08361758446636
134427,30.341069573804617
134428,23.798690252126626
134429,29.908874100792403
134430,19.92079152107433
134431,57.69751304956755
134432,26.75713621304855
134433,36.14635910131988
134434,25.675101241739824
134435,33.58635570620661
134436,22.189526783377275
134437,58.014822854225685
134438,25.766304146561303
134439,37.22249688639526
134440,24.35934740768681
134441,33.447017601892476
134442,22.44380667659728
134443,32.72713247554572
134444,24.53138958552737
134445,29.50720357499062
134446,23.192403372849924
134447,29.68619141243881
134448,21.861403623932837
134449,30.27173544045689
134450,26.339179449344353
134451,27.62316346621134
134452,23.04396139150547
134453,28.086880040548625
134454,24.633484607856214
134455,31.731473400005214
134456,28.876814319701065
134457,28.78558968912702
134458,25.05085509686833
134459,27.791392785512734
134460,25.645770367708497
134461,32.27219389663957
134462,31.409539413845614
134463,33.99655670461639
134464,24.95990113405732
134465,28.98210532209877
134466,28.2918834023445
134467,35.13539130532745
134468,32.847581276755875
134469,39.24344278350406
134470,26.792196671168377
134471,32.229058707134065
134472,28.764802748049544
134473,36.66511556560938
134474,35.46071607491947
134475,45.14836610034786
134476,27.93566421242737
134477,35.25187918778603
134478,29.214511893422443
134479,43.2402330984839
134480,38.17641198958081
134481,52.90223138833338
134482,28.247758442496107
134483,38.31578160150702
134484,30.756152072401605
134485,45.133458559804595
134486,39.38097763637505
134487,60.1266735322136
134488,28.993686817535902
134489,41.543126584640184
134490,30.71733454613809
134491,49.72515224243157
134492,42.43903825355928
134493,60.79508098782334
134494,30.175960127108432
134495,43.67818148745104
134496,29.846014999361287
134497,54.85558499230283
134498,47.53938401106702
134499,65.97525797024903
134500,41.39311578874424
134501,46.19421265888527
134502,35.711419593439075
134503,66.89659364040396
134504,61.09107797675412
134505,71.18820533195561
134506,57.3329486569849
134507,52.98802464727411
134508,58.0794001585833
134509,85.49217767755461
134510,73.36717013820008
134511,83.84397463064835
134512,62.689118825664885
134513,58.72103336531051
134514,76.9940013252277
134515,82.49812161371108
134516,47.85858075089774
134517,79.59251090420362
134518,52.46274453997616
134519,49.57167557167878
134520,46.67987305665808
134521,79.63553579470562
134522,29.90604816703457
134523,62.741282129526404
134524,40.08529462329791
134525,41.12857993047936
134526,31.460958386224966
134527,78.75156391083003
134528,25.587116958581067
134529,47.370942137276806
134530,35.11462196833666
134531,38.433730787881444
134532,26.832644093735265
134533,76.76288988581216
134534,24.481886719595522
134535,39.6248179916828
134536,31.294851387542312
134537,35.08349096803115
134538,24.714923936902114
134539,92.13899548169194
134540,27.27702097410083
134541,36.96171136321717
134542,30.98995249501828
134543,30.973058677722808
134544,26.192018201288132
134545,113.32720003804592
134546,29.054029336667867
134547,33.1717530779919
134548,30.28601758299026
134549,29.623185182101995
134550,28.43592701849631
134551,124.79699059355997
134552,27.550070376372968
134553,31.354657763469753
134554,31.396730888316768
134555,29.846522057715543
134556,30.08115223678095
134557,124.39706528716736
134558,27.160581309177587
134559,29.952782946996795
134560,31.972224482596367
134561,31.557849386411828
134562,30.148403270432038
134563,115.58855020802916
134564,27.05343130081691
134565,32.83010258655529
134566,34.8560388305224
134567,34.64903743097057
134568,29.72218083678274
134569,116.87010854475955
134570,32.2265280527236
134571,35.728543456652915
134572,36.25734822947476
134573,35.31070386075771
134574,30.214006559953994
134575,103.19253310170728
134576,37.7613588549243
134577,44.609512648704786
134578,39.45691338235059
134579,38.46403807224716
134580,30.866923074978708
134581,107.52113577745996
134582,39.125093902942425
134583,47.46384825481991
134584,39.292810155365885
134585,39.12150844554339
134586,30.934190190899425
134587,33.188815006917736
134588,22.083389300768452
134589,32.02550966340547
134590,29.80904395056637
134591,28.80290666856977
134592,21.23023929581105
134593,31.502516607837904
134594,19.341813338424625
134595,27.843991547010496
134596,24.3516784133998
134597,26.555939901197846
134598,19.22151193701991
134599,31.208217387063854
134600,18.624051601594658
134601,26.94441104224895
134602,21.56970720756633
134603,24.269319513362763
134604,19.315446458904095
134605,30.44761519285386
134606,19.488233877438837
134607,29.508049025968827
134608,21.009231676407495
134609,23.661297036707726
134610,19.87039341652004
134611,31.842777417782038
134612,21.516713336838702
134613,32.87771668942321
134614,22.028187626881888
134615,23.351374513300893
134616,20.71543478507815
134617,33.23589199523716
134618,22.284436159944587
134619,33.883839688834655
134620,23.5383694868221
134621,26.355808419227444
134622,21.450973596871705
134623,35.7914725014726
134624,22.522965813673846
134625,37.84921408635907
134626,25.09397550756263
134627,29.532043553784145
134628,22.935270341220935
134629,38.01935138449077
134630,25.95564874416341
134631,43.897903577715304
134632,26.523059410647875
134633,32.247084491118365
134634,23.166414053881567
134635,44.33636356640575
134636,31.782811570902034
134637,47.3691977451225
134638,28.27005145969114
134639,34.71110467980577
134640,24.307025905891585
134641,51.21705886653241
134642,42.43268308010682
134643,54.54561995141294
134644,39.02556098275363
134645,40.61517099238945
134646,30.036279651490382
134647,72.64868592732942
134648,59.895313175930205
134649,64.45748807485025
134650,56.62277007829425
134651,49.987746077917365
134652,46.42498456972419
134653,80.83396045436793
134654,76.90467502889197
134655,68.67682448031026
134656,61.80327153636833
134657,58.63957181224063
134658,64.72857763947128
134659,75.91340851023766
134660,49.3526738914738
134661,61.080969742906035
134662,49.13462517013098
134663,50.05147736883749
134664,46.40567766733571
134665,68.74934608208552
134666,28.437661515071902
134667,53.25438704900045
134668,37.410744330098936
134669,40.855221370502605
134670,30.344286138992505
134671,64.85443512505913
134672,22.05552519597127
134673,39.88226592570505
134674,34.347465914250726
134675,32.14500730254581
134676,22.769602578326534
134677,61.147385705105705
134678,20.794519131848258
134679,31.615019396392064
134680,30.181591466655398
134681,30.985756700735873
134682,20.54420531612507
134683,61.968190287421166
134684,21.40818060918148
134685,31.981090048307266
134686,29.10034311869732
134687,28.436365220640823
134688,21.4848427980994
134689,60.73057245485901
134690,23.996204988583617
134691,30.070310478020016
134692,26.87587870292067
134693,27.201965761550003
134694,21.882323754849025
134695,64.04387023003915
134696,24.602867942660513
134697,29.780941603581837
134698,23.72771423732725
134699,26.395755966893145
134700,22.84269298609153
134701,71.47875054758113
134702,25.07367478815477
134703,28.417252389047835
134704,23.90515577479099
134705,27.33875267345763
134706,24.992268259720184
134707,73.45228355201083
134708,26.388149800100315
134709,31.063178874790474
134710,24.591567738402713
134711,28.26924655944743
134712,28.206576825977397
134713,75.53567078404392
134714,30.570667930076755
134715,32.400258346254006
134716,26.70940705740701
134717,30.885120621823404
134718,32.30089681045442
134719,76.75120549563714
134720,37.62510178745967
134721,38.34469556753808
134722,28.386259807347766
134723,33.620606373924815
134724,39.16840702485216
134725,63.0434754165281
134726,37.72139894621605
134727,36.143357008049975
134728,29.14301960662186
134729,31.8711031782909
134730,34.05990388516914
134731,25.49367008512199
134732,21.918251898484062
134733,26.434486320661637
134734,25.990573707984872
134735,23.533393301031005
134736,20.781899625506146
134737,22.48192369716434
134738,19.416934912399125
134739,25.296051643069237
134740,21.773153102075927
134741,21.765133141478536
134742,18.31007401609736
134743,22.345880822018405
134744,18.65459122525886
134745,25.46015577013956
134746,20.862287501772787
134747,21.764164878550186
134748,16.339336142898762
134749,24.8506011062686
134750,20.273423198343416
134751,29.436730005189336
134752,21.35698841800348
134753,22.652105188175195
134754,16.595687204625015
134755,29.996394436882305
134756,21.928782048811204
134757,31.908611926441584
134758,23.065673808026972
134759,24.70538630624666
134760,17.61798829091207
134761,34.75048583713932
134762,22.409889762179215
134763,35.260673065612544
134764,23.89824176385355
134765,28.92829481928785
134766,19.609083177332863
134767,39.34074722324722
134768,23.420984333153385
134769,38.96357759379049
134770,25.239793514759125
134771,30.996505803609157
134772,19.08239828675884
134773,44.12005225832189
134774,23.956175925521777
134775,44.181058737252975
134776,26.518496615810744
134777,31.751890818270176
134778,17.82959004034477
134779,46.64462798918247
134780,23.57955956852626
134781,46.1340408109061
134782,27.50783755250253
134783,32.224567999905034
134784,15.432620374790853
134785,56.81533368587603
134786,27.50931789743448
134787,51.769802725032086
134788,31.42064793934585
134789,32.750396037324826
134790,17.956037899043377
134791,72.97891415500091
134792,39.41316131066763
134793,57.46579323226919
134794,39.930537578353544
134795,39.63205864717775
134796,31.766905493438138
134797,71.8329018689549
134798,46.54439345739664
134799,66.36911377468188
134800,46.350928248024005
134801,47.36878285461856
134802,44.210188916550536
134803,58.93623160182336
134804,33.95595460037952
134805,52.62452009348819
134806,37.51391183472074
134807,40.35869017864928
134808,31.816603437718953
134809,54.807714726643766
134810,21.060160284164578
134811,41.967480063261654
134812,34.02182314093508
134813,31.477543114287432
134814,22.840268790763695
134815,56.51077435644917
134816,17.798016708105592
134817,34.80889319784831
134818,29.437096599787118
134819,27.495861122249455
134820,17.590139624827135
134821,55.60067656847934
134822,16.38665605092023
134823,27.22188407006151
134824,25.19883508149042
134825,24.495711390797698
134826,14.396601643391795
134827,57.14235107959921
134828,16.260932744777843
134829,24.485265906914655
134830,23.795176405724543
134831,23.593196728588325
134832,13.463758268932114
134833,55.78890004160619
134834,16.796763678620508
134835,24.636014502200293
134836,22.350271387452484
134837,22.625473172835566
134838,14.310379127190032
134839,57.77086454172768
134840,17.189934555232004
134841,24.05449490244521
134842,21.16148330722306
134843,22.982357868551194
134844,14.431476265075391
134845,59.92172711346507
134846,19.149193399507027
134847,24.292033432341725
134848,21.076753464657855
134849,23.518851760556785
134850,15.733577449430134
134851,63.92275397336369
134852,22.117213723417233
134853,26.423422612010693
134854,21.781116330916888
134855,24.175832018942693
134856,17.370056238030386
134857,69.86332713377696
134858,25.263048965257962
134859,31.07321203750663
134860,24.35939327021681
134861,27.653938421859525
134862,18.961777182258448
134863,74.10480439086604
134864,30.36543580429576
134865,36.421570894469404
134866,27.683043890878512
134867,31.662031739097202
134868,22.5440644099131
134869,60.648993044906504
134870,29.949039136094566
134871,31.495038116704134
134872,25.803322687778884
134873,29.21894702385007
134874,20.20315825581859
134875,19.527004715074355
134876,19.04480595517809
134877,23.264708743670216
134878,21.887671576824918
134879,22.956870385627177
134880,15.243094592837913
134881,14.907223371419507
134882,16.40818364499197
134883,21.56548655263691
134884,20.094844493080416
134885,21.97729347684684
134886,14.400295840612603
134887,13.113825862960905
134888,14.897177137839206
134889,21.31172409104215
134890,20.022636638073216
134891,23.437127140358754
134892,14.09080744161784
134893,13.951924228862367
134894,16.567070084041813
134895,27.135583345325326
134896,20.491519657517138
134897,25.83403598119168
134898,14.089591833944045
134899,15.770862839230407
134900,19.13281326147115
134901,31.23706442286503
134902,20.680738057759115
134903,28.794225484815325
134904,15.059120770105256
134905,15.95864984567972
134906,20.707851246352444
134907,36.269051005633834
134908,23.266486871133772
134909,31.49078504473728
134910,15.880087432282162
134911,17.18613120183171
134912,21.65129847398655
134913,39.094074047597026
134914,24.604670381992346
134915,32.820669766087654
134916,15.570782834646435
134917,16.749403420515016
134918,22.76616212837366
134919,41.44198446212943
134920,24.707604507307096
134921,34.12819091990305
134922,15.581819148663346
134923,14.477484708737972
134924,21.89363390806778
134925,43.72925142660647
134926,24.821188679881296
134927,33.933810551353446
134928,14.856732318433496
134929,19.353421187809325
134930,23.68358030838113
134931,46.767165770933644
134932,27.185158669035467
134933,34.379277242367394
134934,15.60784602863975
134935,37.87917786251044
134936,30.514349636053684
134937,51.30882091597113
134938,28.900275135854166
134939,36.82972006622888
134940,27.04073459210552
134941,54.07272863026218
134942,37.52455909849006
134943,55.395901966236686
134944,34.00906793603006
134945,40.7264300651919
134946,35.99554235833698
